task_id,task_type,assigned_to,asset_type,location,priority,scheduled_time,start_time,completion_time,status,delay_reason,feedback_score,was_missed,expected_duration,actual_duration,technician_experience,asset_age,day_of_week,is_weekend,prev_misses_by_person,prev_misses_by_asset
TASK_02047,HVAC Repair,Tech_01,Generator,Building B - Floor 1,Low,2025-02-06 11:00:22.960462,2025-02-06 11:13:22.960462,2025-02-06 12:31:22.960462,Completed,,3.0,False,65,78.0,6,4,Thursday,False,10,1
TASK_02048,Plumbing,Tech_04,AC Unit,Building A - Floor 2,Low,2025-03-12 11:00:22.960462,2025-03-12 11:02:22.960462,,Missed,Weather Delay,,True,178,,7,8,Wednesday,False,0,8
TASK_02049,Electrical,Tech_05,Generator,Building A - Floor 1,High,2025-03-20 11:00:22.960462,,,Scheduled,,,False,155,,6,10,Thursday,False,2,1
TASK_02050,HVAC Repair,Tech_04,Generator,Lobby,High,2025-02-01 11:00:22.960462,2025-02-01 11:23:22.960462,2025-02-01 13:19:22.960462,Completed,,5.0,False,106,116.0,5,13,Saturday,True,0,6
TASK_02051,Inspection,Tech_05,Fire Alarm,Building B - Floor 1,Low,2025-03-01 11:00:22.960462,2025-03-01 11:17:22.960462,,In Progress,,,False,168,,2,5,Saturday,True,7,12
TASK_02052,HVAC Repair,Tech_05,Generator,Warehouse,Low,2025-02-19 11:00:22.960462,2025-02-19 10:49:22.960462,,Missed,Late Assignment,,True,125,,10,1,Wednesday,False,8,1
TASK_02053,Inspection,Tech_05,Pump,Lobby,Medium,2025-02-01 11:00:22.960462,2025-02-01 11:08:22.960462,2025-02-01 12:39:22.960462,Completed,,4.0,False,89,91.0,4,1,Saturday,True,0,10
TASK_02054,Plumbing,Tech_02,Pump,Warehouse,Low,2025-03-08 11:00:22.960462,,,Scheduled,,,False,94,,5,1,Saturday,True,8,5
TASK_02055,Inspection,Tech_01,Pump,Warehouse,Medium,2025-02-21 11:00:22.960462,2025-02-21 11:20:22.960462,,Missed,Weather Delay,,True,84,,4,15,Friday,False,8,15
TASK_02056,Plumbing,Tech_04,Generator,Lobby,Low,2025-03-10 11:00:22.960462,,,Scheduled,,,False,145,,5,13,Monday,False,0,8
TASK_02057,Plumbing,Tech_03,Light Fixture,Building A - Floor 1,Medium,2025-03-17 11:00:22.960462,2025-03-17 11:07:22.960462,2025-03-17 13:16:22.960462,Completed,,3.0,False,90,129.0,9,12,Monday,False,10,14
TASK_02058,Cleaning,Tech_02,Generator,Warehouse,Low,2025-03-18 11:00:22.960462,2025-03-18 11:03:22.960462,,Missed,Late Assignment,,True,175,,10,9,Tuesday,False,3,9
TASK_02059,HVAC Repair,Tech_05,Generator,Building A - Floor 2,Medium,2025-01-27 11:00:22.960462,2025-01-27 11:24:22.960462,,Missed,Late Assignment,,True,33,,7,2,Monday,False,3,10
TASK_02060,Cleaning,Tech_04,Light Fixture,Building A - Floor 1,Low,2025-02-07 11:00:22.960462,2025-02-07 10:58:22.960462,2025-02-07 14:06:22.960462,Completed,,3.0,False,152,188.0,1,11,Friday,False,4,10
TASK_02061,Inspection,Tech_04,Light Fixture,Building B - Floor 1,Low,2025-03-11 11:00:22.960462,2025-03-11 10:59:22.960462,,Missed,Late Assignment,,True,160,,8,8,Tuesday,False,4,5
TASK_02062,HVAC Repair,Tech_03,Pump,Warehouse,Medium,2025-01-26 11:00:22.960462,,,Scheduled,,,False,91,,3,9,Sunday,True,9,13
TASK_02063,Inspection,Tech_02,Generator,Building B - Floor 1,Low,2025-03-05 11:00:22.960462,,,Scheduled,,,False,40,,8,14,Wednesday,False,10,9
TASK_02064,Electrical,Tech_05,Light Fixture,Building A - Floor 1,High,2025-02-21 11:00:22.960462,2025-02-21 11:28:22.960462,2025-02-21 12:23:22.960462,Completed,,4.0,False,39,55.0,6,14,Friday,False,0,9
TASK_02065,Electrical,Tech_05,Generator,Building A - Floor 1,Medium,2025-02-23 11:00:22.960462,2025-02-23 11:22:22.960462,,Missed,Weather Delay,,True,174,,1,10,Sunday,True,6,8
TASK_02066,Electrical,Tech_01,Pump,Building A - Floor 2,Medium,2025-01-27 11:00:22.960462,2025-01-27 10:53:22.960462,2025-01-27 13:05:22.960462,Completed,,3.0,False,99,132.0,3,8,Monday,False,0,7
TASK_02067,Plumbing,Tech_03,Pump,Building A - Floor 1,Medium,2025-02-10 11:00:22.960462,2025-02-10 11:00:22.960462,,In Progress,,,False,176,,6,14,Monday,False,3,2
TASK_02068,Cleaning,Tech_05,AC Unit,Lobby,Medium,2025-03-03 11:00:22.960462,2025-03-03 11:29:22.960462,2025-03-03 14:18:22.960462,Completed,,5.0,False,169,169.0,8,11,Monday,False,1,1
TASK_02069,Inspection,Tech_04,Fire Alarm,Building A - Floor 1,Medium,2025-03-09 11:00:22.960462,2025-03-09 10:57:22.960462,,Missed,Access Denied,,True,134,,2,11,Sunday,True,1,14
TASK_02070,Electrical,Tech_01,Light Fixture,Warehouse,Low,2025-01-24 11:00:22.960462,2025-01-24 10:53:22.960462,,Missed,,,True,109,,7,2,Friday,False,0,3
TASK_02071,HVAC Repair,Tech_05,Light Fixture,Building A - Floor 1,Low,2025-02-18 11:00:22.960462,2025-02-18 11:26:22.960462,2025-02-18 12:48:22.960462,Completed,,3.0,False,59,82.0,4,4,Tuesday,False,3,14
TASK_02072,Cleaning,Tech_03,Light Fixture,Building A - Floor 1,High,2025-02-22 11:00:22.960462,2025-02-22 11:05:22.960462,2025-02-22 13:07:22.960462,Completed,,5.0,False,113,122.0,9,6,Saturday,True,1,3
TASK_02073,HVAC Repair,Tech_01,Light Fixture,Warehouse,Medium,2025-01-31 11:00:22.960462,2025-01-31 11:30:22.960462,,In Progress,,,False,98,,4,3,Friday,False,2,9
TASK_02074,Electrical,Tech_03,AC Unit,Building B - Floor 1,High,2025-03-02 11:00:22.960462,2025-03-02 11:18:22.960462,2025-03-02 13:00:22.960462,Completed,,3.0,False,72,102.0,6,14,Sunday,True,5,15
TASK_02075,HVAC Repair,Tech_02,Light Fixture,Building A - Floor 1,Low,2025-03-21 11:00:22.960462,2025-03-21 11:06:22.960462,2025-03-21 13:23:22.960462,Completed,,5.0,False,126,137.0,10,6,Friday,False,10,14
TASK_02076,Inspection,Tech_01,Pump,Building A - Floor 2,High,2025-01-21 11:00:22.960462,2025-01-21 10:55:22.960462,2025-01-21 13:37:22.960462,Completed,,3.0,False,132,162.0,4,11,Tuesday,False,3,15
TASK_02077,HVAC Repair,Tech_02,AC Unit,Lobby,Low,2025-03-16 11:00:22.960462,2025-03-16 11:18:22.960462,2025-03-16 12:30:22.960462,Completed,,3.0,False,68,72.0,5,15,Sunday,True,10,11
TASK_02078,Inspection,Tech_01,AC Unit,Warehouse,Low,2025-02-08 11:00:22.960462,2025-02-08 11:27:22.960462,,Missed,Resource Unavailable,,True,134,,2,13,Saturday,True,3,15
TASK_02079,Electrical,Tech_03,Fire Alarm,Building B - Floor 1,Medium,2025-02-13 11:00:22.960462,,,Scheduled,,,False,133,,9,6,Thursday,False,0,9
TASK_02080,HVAC Repair,Tech_02,Pump,Building A - Floor 2,High,2025-03-06 11:00:22.960462,2025-03-06 11:08:22.960462,2025-03-06 13:09:22.960462,Completed,,4.0,False,81,121.0,4,14,Thursday,False,4,6
TASK_02081,Plumbing,Tech_03,Light Fixture,Warehouse,Medium,2025-01-27 11:00:22.960462,2025-01-27 11:13:22.960462,2025-01-27 14:18:22.960462,Completed,,3.0,False,177,185.0,2,3,Monday,False,3,11
TASK_02082,Cleaning,Tech_03,Fire Alarm,Lobby,Low,2025-02-23 11:00:22.960462,2025-02-23 11:29:22.960462,2025-02-23 12:12:22.960462,Completed,,3.0,False,41,43.0,4,13,Sunday,True,4,15
TASK_02083,HVAC Repair,Tech_04,Fire Alarm,Warehouse,Low,2025-03-19 11:00:22.960462,2025-03-19 11:13:22.960462,,In Progress,,,False,48,,4,13,Wednesday,False,7,14
TASK_02084,Electrical,Tech_03,Pump,Building A - Floor 1,High,2025-03-14 11:00:22.960462,2025-03-14 11:26:22.960462,2025-03-14 12:38:22.960462,Completed,,3.0,False,39,72.0,8,2,Friday,False,4,10
TASK_02085,Inspection,Tech_01,Pump,Building B - Floor 1,High,2025-02-24 11:00:22.960462,2025-02-24 10:49:22.960462,2025-02-24 13:50:22.960462,Completed,,3.0,False,156,181.0,9,2,Monday,False,3,5
TASK_02086,Inspection,Tech_02,Generator,Building A - Floor 2,High,2025-03-18 11:00:22.960462,2025-03-18 10:47:22.960462,2025-03-18 11:45:22.960462,Completed,,4.0,False,66,58.0,4,3,Tuesday,False,7,13
TASK_02087,Plumbing,Tech_04,Fire Alarm,Warehouse,Low,2025-02-09 11:00:22.960462,2025-02-09 11:16:22.960462,2025-02-09 14:22:22.960462,Completed,,5.0,False,160,186.0,5,13,Sunday,True,10,12
TASK_02088,Electrical,Tech_02,Generator,Warehouse,Low,2025-02-17 11:00:22.960462,2025-02-17 10:56:22.960462,2025-02-17 14:18:22.960462,Completed,,3.0,False,165,202.0,3,2,Monday,False,8,2
TASK_02089,Electrical,Tech_04,Generator,Lobby,High,2025-02-04 11:00:22.960462,,,Scheduled,,,False,88,,8,8,Tuesday,False,1,13
TASK_02090,HVAC Repair,Tech_04,Pump,Lobby,Low,2025-02-08 11:00:22.960462,2025-02-08 11:30:22.960462,2025-02-08 13:42:22.960462,Completed,,3.0,False,117,132.0,9,2,Saturday,True,3,8
TASK_02091,Electrical,Tech_05,Pump,Warehouse,Medium,2025-02-20 11:00:22.960462,2025-02-20 11:05:22.960462,,Missed,Access Denied,,True,57,,9,15,Thursday,False,6,10
TASK_02092,HVAC Repair,Tech_03,AC Unit,Building A - Floor 2,Medium,2025-02-11 11:00:22.960462,2025-02-11 11:20:22.960462,2025-02-11 12:42:22.960462,Completed,,5.0,False,44,82.0,2,14,Tuesday,False,4,11
TASK_02093,Plumbing,Tech_05,Pump,Building A - Floor 1,Medium,2025-03-06 11:00:22.960462,2025-03-06 11:13:22.960462,2025-03-06 13:20:22.960462,Completed,,3.0,False,118,127.0,5,7,Thursday,False,3,9
TASK_02094,Cleaning,Tech_02,Fire Alarm,Warehouse,Low,2025-02-24 11:00:22.960462,2025-02-24 11:14:22.960462,2025-02-24 13:00:22.960462,Completed,,5.0,False,84,106.0,5,7,Monday,False,1,9
TASK_02095,Inspection,Tech_01,Fire Alarm,Building B - Floor 1,High,2025-02-09 11:00:22.960462,2025-02-09 10:53:22.960462,2025-02-09 12:36:22.960462,Completed,,5.0,False,74,103.0,2,5,Sunday,True,2,13
TASK_02096,Inspection,Tech_05,Pump,Building A - Floor 1,Medium,2025-03-01 11:00:22.960462,2025-03-01 10:51:22.960462,,Missed,,,True,140,,7,5,Saturday,True,1,0
TASK_02097,Cleaning,Tech_02,AC Unit,Lobby,High,2025-02-23 11:00:22.960462,2025-02-23 11:19:22.960462,2025-02-23 13:02:22.960462,Completed,,3.0,False,75,103.0,3,2,Sunday,True,7,3
TASK_02098,Plumbing,Tech_02,AC Unit,Building A - Floor 2,Medium,2025-01-25 11:00:22.960462,,,Scheduled,,,False,99,,3,12,Saturday,True,3,0
TASK_02099,Inspection,Tech_03,Generator,Lobby,High,2025-03-11 11:00:22.960462,2025-03-11 11:10:22.960462,,Missed,Access Denied,,True,121,,2,12,Tuesday,False,10,7
TASK_02100,Electrical,Tech_04,Generator,Building A - Floor 2,High,2025-02-18 11:00:22.960462,2025-02-18 10:54:22.960462,2025-02-18 12:47:22.960462,Completed,,4.0,False,75,113.0,6,12,Tuesday,False,5,3
TASK_02101,HVAC Repair,Tech_03,Light Fixture,Building A - Floor 1,High,2025-02-13 11:00:22.960462,2025-02-13 11:12:22.960462,2025-02-13 14:06:22.960462,Completed,,4.0,False,155,174.0,2,9,Thursday,False,5,6
TASK_02102,Electrical,Tech_05,Pump,Lobby,Low,2025-02-25 11:00:22.960462,2025-02-25 10:46:22.960462,2025-02-25 12:31:22.960462,Completed,,3.0,False,94,105.0,8,12,Tuesday,False,10,5
TASK_02103,Cleaning,Tech_02,Light Fixture,Warehouse,Medium,2025-01-31 11:00:22.960462,,,Scheduled,,,False,65,,4,1,Friday,False,2,13
TASK_02104,Inspection,Tech_03,AC Unit,Warehouse,Low,2025-03-18 11:00:22.960462,2025-03-18 11:12:22.960462,2025-03-18 13:55:22.960462,Completed,,4.0,False,151,163.0,5,10,Tuesday,False,8,3
TASK_02105,HVAC Repair,Tech_03,AC Unit,Building A - Floor 1,Low,2025-02-24 11:00:22.960462,2025-02-24 10:53:22.960462,,Missed,Resource Unavailable,,True,77,,7,4,Monday,False,10,6
TASK_02106,HVAC Repair,Tech_03,Light Fixture,Building A - Floor 2,Low,2025-03-11 11:00:22.960462,,,Scheduled,,,False,30,,1,15,Tuesday,False,4,6
TASK_02107,Inspection,Tech_02,Generator,Building A - Floor 2,Low,2025-02-20 11:00:22.960462,2025-02-20 11:26:22.960462,2025-02-20 13:14:22.960462,Completed,,4.0,False,112,108.0,8,7,Thursday,False,5,4
TASK_02108,Cleaning,Tech_04,Fire Alarm,Building A - Floor 1,Low,2025-02-20 11:00:22.960462,2025-02-20 11:06:22.960462,,In Progress,,,False,61,,9,1,Thursday,False,6,5
TASK_02109,Plumbing,Tech_03,Generator,Building A - Floor 2,High,2025-02-06 11:00:22.960462,,,Scheduled,,,False,172,,6,14,Thursday,False,10,12
TASK_02110,Inspection,Tech_03,Fire Alarm,Building A - Floor 2,High,2025-03-18 11:00:22.960462,,,Scheduled,,,False,135,,4,10,Tuesday,False,1,4
TASK_02111,Cleaning,Tech_02,AC Unit,Warehouse,Medium,2025-02-01 11:00:22.960462,2025-02-01 10:46:22.960462,2025-02-01 13:06:22.960462,Completed,,4.0,False,124,140.0,6,2,Saturday,True,2,14
TASK_02112,Inspection,Tech_03,AC Unit,Lobby,Low,2025-02-23 11:00:22.960462,2025-02-23 10:52:22.960462,2025-02-23 13:03:22.960462,Completed,,4.0,False,141,131.0,3,15,Sunday,True,4,1
TASK_02113,Inspection,Tech_01,Light Fixture,Lobby,Medium,2025-01-30 11:00:22.960462,2025-01-30 10:58:22.960462,2025-01-30 12:29:22.960462,Completed,,3.0,False,53,91.0,4,15,Thursday,False,9,12
TASK_02114,HVAC Repair,Tech_02,Fire Alarm,Building B - Floor 1,Low,2025-02-14 11:00:22.960462,2025-02-14 11:11:22.960462,2025-02-14 12:10:22.960462,Completed,,4.0,False,46,59.0,1,4,Friday,False,0,15
TASK_02115,HVAC Repair,Tech_01,AC Unit,Building A - Floor 1,High,2025-02-28 11:00:22.960462,,,Scheduled,,,False,95,,9,14,Friday,False,8,12
TASK_02116,Cleaning,Tech_01,Fire Alarm,Lobby,High,2025-02-13 11:00:22.960462,,,Scheduled,,,False,117,,2,8,Thursday,False,2,11
TASK_02117,Inspection,Tech_04,Pump,Warehouse,High,2025-03-10 11:00:22.960462,2025-03-10 10:52:22.960462,2025-03-10 12:51:22.960462,Completed,,3.0,False,79,119.0,3,4,Monday,False,5,14
TASK_02118,Cleaning,Tech_01,Generator,Building B - Floor 1,Medium,2025-02-14 11:00:22.960462,2025-02-14 10:51:22.960462,2025-02-14 11:25:22.960462,Completed,,5.0,False,39,34.0,3,8,Friday,False,9,12
TASK_02119,Electrical,Tech_02,Fire Alarm,Building B - Floor 1,Medium,2025-03-07 11:00:22.960462,2025-03-07 11:20:22.960462,2025-03-07 12:20:22.960462,Completed,,4.0,False,59,60.0,2,12,Friday,False,6,6
TASK_02120,Cleaning,Tech_01,Generator,Building B - Floor 1,High,2025-03-17 11:00:22.960462,,,Scheduled,,,False,127,,9,1,Monday,False,3,6
TASK_02121,Electrical,Tech_04,AC Unit,Building A - Floor 1,Low,2025-03-04 11:00:22.960462,,,Scheduled,,,False,87,,4,2,Tuesday,False,6,2
TASK_02122,Cleaning,Tech_03,Pump,Lobby,Medium,2025-01-23 11:00:22.960462,,,Scheduled,,,False,83,,6,11,Thursday,False,4,9
TASK_02123,Cleaning,Tech_02,Fire Alarm,Building B - Floor 1,High,2025-03-21 11:00:22.960462,2025-03-21 11:06:22.960462,,Missed,Late Assignment,,True,125,,8,9,Friday,False,4,12
TASK_02124,Electrical,Tech_05,Generator,Warehouse,High,2025-02-01 11:00:22.960462,2025-02-01 11:08:22.960462,2025-02-01 13:35:22.960462,Completed,,3.0,False,118,147.0,5,7,Saturday,True,5,15
TASK_02125,Electrical,Tech_04,Light Fixture,Building A - Floor 2,Low,2025-02-16 11:00:22.960462,2025-02-16 11:20:22.960462,2025-02-16 13:06:22.960462,Completed,,4.0,False,72,106.0,2,15,Sunday,True,2,4
TASK_02126,HVAC Repair,Tech_04,Light Fixture,Lobby,Low,2025-01-31 11:00:22.960462,2025-01-31 11:27:22.960462,2025-01-31 13:03:22.960462,Completed,,5.0,False,58,96.0,8,2,Friday,False,8,8
TASK_02127,Cleaning,Tech_05,Generator,Building A - Floor 1,Low,2025-02-24 11:00:22.960462,2025-02-24 11:17:22.960462,2025-02-24 12:41:22.960462,Completed,,3.0,False,64,84.0,6,8,Monday,False,10,15
TASK_02128,Inspection,Tech_05,AC Unit,Building A - Floor 1,High,2025-02-08 11:00:22.960462,2025-02-08 11:15:22.960462,2025-02-08 12:33:22.960462,Completed,,5.0,False,53,78.0,2,6,Saturday,True,7,8
TASK_02129,Electrical,Tech_02,Pump,Building B - Floor 1,Low,2025-02-02 11:00:22.960462,,,Scheduled,,,False,164,,9,12,Sunday,True,6,14
TASK_02130,Cleaning,Tech_02,Generator,Warehouse,Medium,2025-03-21 11:00:22.960462,,,Scheduled,,,False,129,,6,1,Friday,False,3,12
TASK_02131,Cleaning,Tech_02,Generator,Warehouse,Low,2025-02-15 11:00:22.960462,,,Scheduled,,,False,70,,3,6,Saturday,True,5,14
TASK_02132,HVAC Repair,Tech_02,Pump,Building B - Floor 1,Medium,2025-03-12 11:00:22.960462,2025-03-12 11:28:22.960462,2025-03-12 12:19:22.960462,Completed,,4.0,False,58,51.0,5,10,Wednesday,False,10,2
TASK_02133,HVAC Repair,Tech_04,Pump,Building A - Floor 1,Low,2025-03-17 11:00:22.960462,2025-03-17 11:07:22.960462,2025-03-17 12:33:22.960462,Completed,,5.0,False,67,86.0,3,5,Monday,False,0,11
TASK_02134,Plumbing,Tech_02,Light Fixture,Building A - Floor 1,High,2025-01-30 11:00:22.960462,2025-01-30 10:45:22.960462,2025-01-30 13:14:22.960462,Completed,,3.0,False,149,149.0,3,2,Thursday,False,1,5
TASK_02135,Plumbing,Tech_05,Light Fixture,Lobby,Medium,2025-03-02 11:00:22.960462,,,Scheduled,,,False,112,,3,11,Sunday,True,4,8
TASK_02136,HVAC Repair,Tech_02,Generator,Warehouse,Low,2025-02-21 11:00:22.960462,,,Scheduled,,,False,132,,4,10,Friday,False,2,3
TASK_02137,Cleaning,Tech_05,Light Fixture,Building B - Floor 1,High,2025-03-18 11:00:22.960462,2025-03-18 11:02:22.960462,2025-03-18 13:00:22.960462,Completed,,4.0,False,90,118.0,9,8,Tuesday,False,4,7
TASK_02138,Electrical,Tech_04,Pump,Building A - Floor 2,Low,2025-03-16 11:00:22.960462,2025-03-16 10:58:22.960462,2025-03-16 13:29:22.960462,Completed,,3.0,False,116,151.0,7,7,Sunday,True,7,6
TASK_02139,Electrical,Tech_03,Pump,Warehouse,High,2025-02-15 11:00:22.960462,2025-02-15 11:03:22.960462,2025-02-15 13:20:22.960462,Completed,,3.0,False,103,137.0,6,12,Saturday,True,1,0
TASK_02140,Cleaning,Tech_02,Fire Alarm,Building B - Floor 1,High,2025-02-09 11:00:22.960462,2025-02-09 11:23:22.960462,2025-02-09 12:30:22.960462,Completed,,4.0,False,42,67.0,3,5,Sunday,True,0,9
TASK_02141,Electrical,Tech_04,Pump,Warehouse,Low,2025-03-02 11:00:22.960462,2025-03-02 11:10:22.960462,2025-03-02 13:42:22.960462,Completed,,3.0,False,146,152.0,9,15,Sunday,True,7,3
TASK_02142,Cleaning,Tech_02,AC Unit,Building A - Floor 2,Medium,2025-03-06 11:00:22.960462,,,Scheduled,,,False,128,,8,12,Thursday,False,8,14
TASK_02143,Plumbing,Tech_01,Fire Alarm,Building A - Floor 1,High,2025-03-09 11:00:22.960462,,,Scheduled,,,False,127,,7,8,Sunday,True,4,3
TASK_02144,HVAC Repair,Tech_05,Pump,Building B - Floor 1,Medium,2025-02-09 11:00:22.960462,2025-02-09 11:16:22.960462,2025-02-09 13:46:22.960462,Completed,,4.0,False,136,150.0,10,6,Sunday,True,9,1
TASK_02145,HVAC Repair,Tech_04,Pump,Building A - Floor 1,Medium,2025-01-23 11:00:22.960462,,,Scheduled,,,False,107,,6,10,Thursday,False,4,14
TASK_02146,Cleaning,Tech_04,Pump,Building B - Floor 1,Medium,2025-03-04 11:00:22.960462,2025-03-04 10:48:22.960462,2025-03-04 12:18:22.960462,Completed,,5.0,False,64,90.0,6,3,Tuesday,False,4,9
TASK_02147,Inspection,Tech_05,Fire Alarm,Building B - Floor 1,Medium,2025-02-01 11:00:22.960462,2025-02-01 10:51:22.960462,2025-02-01 13:08:22.960462,Completed,,3.0,False,114,137.0,3,9,Saturday,True,8,4
TASK_02148,Plumbing,Tech_03,AC Unit,Warehouse,High,2025-02-10 11:00:22.960462,,,Scheduled,,,False,97,,10,5,Monday,False,6,1
TASK_02149,Electrical,Tech_04,Generator,Building A - Floor 1,Medium,2025-01-29 11:00:22.960462,2025-01-29 10:54:22.960462,,Missed,,,True,44,,6,7,Wednesday,False,3,0
TASK_02150,HVAC Repair,Tech_05,Light Fixture,Building A - Floor 1,Low,2025-03-11 11:00:22.960462,2025-03-11 10:50:22.960462,2025-03-11 11:36:22.960462,Completed,,3.0,False,50,46.0,8,3,Tuesday,False,10,7
TASK_02151,Inspection,Tech_03,Pump,Building A - Floor 2,High,2025-01-23 11:00:22.960462,2025-01-23 11:29:22.960462,2025-01-23 13:16:22.960462,Completed,,5.0,False,109,107.0,2,6,Thursday,False,5,2
TASK_02152,Inspection,Tech_01,Generator,Lobby,Medium,2025-01-22 11:00:22.960462,2025-01-22 10:50:22.960462,2025-01-22 13:35:22.960462,Completed,,5.0,False,132,165.0,9,5,Wednesday,False,5,13
TASK_02153,Electrical,Tech_01,Light Fixture,Building A - Floor 1,High,2025-01-24 11:00:22.960462,,,Scheduled,,,False,134,,8,15,Friday,False,6,10
TASK_02154,Plumbing,Tech_05,Fire Alarm,Building A - Floor 1,Low,2025-03-14 11:00:22.960462,2025-03-14 11:18:22.960462,2025-03-14 13:20:22.960462,Completed,,3.0,False,82,122.0,5,6,Friday,False,5,5
TASK_02155,Electrical,Tech_03,Generator,Building B - Floor 1,Medium,2025-01-24 11:00:22.960462,2025-01-24 11:03:22.960462,2025-01-24 12:19:22.960462,Completed,,5.0,False,59,76.0,10,1,Friday,False,0,7
TASK_02156,Cleaning,Tech_02,Fire Alarm,Building A - Floor 1,High,2025-03-06 11:00:22.960462,2025-03-06 11:11:22.960462,,In Progress,,,False,123,,3,1,Thursday,False,2,11
TASK_02157,Plumbing,Tech_02,AC Unit,Lobby,Low,2025-03-15 11:00:22.960462,2025-03-15 11:07:22.960462,2025-03-15 13:39:22.960462,Completed,,5.0,False,118,152.0,2,1,Saturday,True,6,7
TASK_02158,Electrical,Tech_01,Generator,Building A - Floor 2,Low,2025-02-19 11:00:22.960462,,,Scheduled,,,False,61,,4,7,Wednesday,False,2,2
TASK_02159,Electrical,Tech_03,AC Unit,Warehouse,Low,2025-01-28 11:00:22.960462,2025-01-28 11:30:22.960462,2025-01-28 12:10:22.960462,Completed,,4.0,False,49,40.0,1,6,Tuesday,False,10,7
TASK_02160,Cleaning,Tech_02,AC Unit,Warehouse,Medium,2025-03-08 11:00:22.960462,2025-03-08 10:58:22.960462,2025-03-08 13:10:22.960462,Completed,,4.0,False,105,132.0,7,15,Saturday,True,9,12
TASK_02161,Inspection,Tech_04,Light Fixture,Building A - Floor 2,Medium,2025-02-09 11:00:22.960462,2025-02-09 10:47:22.960462,2025-02-09 11:14:22.960462,Completed,,4.0,False,37,27.0,8,13,Sunday,True,4,11
TASK_02162,Cleaning,Tech_03,Fire Alarm,Lobby,High,2025-03-14 11:00:22.960462,2025-03-14 11:29:22.960462,,Missed,,,True,83,,5,12,Friday,False,2,5
TASK_02163,Cleaning,Tech_04,AC Unit,Building A - Floor 2,Medium,2025-02-04 11:00:22.960462,2025-02-04 11:00:22.960462,,In Progress,,,False,145,,9,3,Tuesday,False,3,2
TASK_02164,Cleaning,Tech_01,Light Fixture,Building B - Floor 1,High,2025-01-22 11:00:22.960462,,,Scheduled,,,False,171,,2,9,Wednesday,False,0,10
TASK_02165,Cleaning,Tech_02,Generator,Lobby,Medium,2025-03-01 11:00:22.960462,2025-03-01 10:51:22.960462,2025-03-01 12:42:22.960462,Completed,,3.0,False,91,111.0,1,8,Saturday,True,6,11
TASK_02166,Cleaning,Tech_01,Fire Alarm,Building B - Floor 1,Low,2025-03-10 11:00:22.960462,2025-03-10 10:50:22.960462,,In Progress,,,False,56,,9,14,Monday,False,5,12
TASK_02167,Inspection,Tech_01,AC Unit,Building B - Floor 1,Low,2025-02-02 11:00:22.960462,,,Scheduled,,,False,142,,6,6,Sunday,True,4,13
TASK_02168,Plumbing,Tech_04,Fire Alarm,Building A - Floor 2,Medium,2025-01-22 11:00:22.960462,2025-01-22 11:03:22.960462,2025-01-22 13:30:22.960462,Completed,,4.0,False,107,147.0,8,11,Wednesday,False,8,9
TASK_02169,Electrical,Tech_05,Fire Alarm,Building B - Floor 1,Medium,2025-02-14 11:00:22.960462,2025-02-14 11:27:22.960462,,Missed,Access Denied,,True,131,,1,8,Friday,False,7,15
TASK_02170,Plumbing,Tech_01,Pump,Building A - Floor 2,Low,2025-02-19 11:00:22.960462,2025-02-19 11:07:22.960462,2025-02-19 13:29:22.960462,Completed,,4.0,False,108,142.0,3,5,Wednesday,False,1,5
